motor,harga_otr,dp,pct_dp,tenor,cicilan
CB150X STD,35875000.0,6700000.0,0.1868,30,1586000.0
CB150X STD,35875000.0,6700000.0,0.1868,36,1415000.0
CB150X STD,35875000.0,6800000.0,0.1895,12,3248000.0
CB150X STD,35875000.0,6800000.0,0.1895,18,2345000.0
CB150X STD,35875000.0,6800000.0,0.1895,24,1860000.0
CB150X STD,35875000.0,6800000.0,0.1895,30,1582000.0
CB150X STD,35875000.0,6800000.0,0.1895,36,1411000.0
CB150X STD,35875000.0,6900000.0,0.1923,12,3238000.0
CB150X STD,35875000.0,6900000.0,0.1923,18,2338000.0
CB150X STD,35875000.0,6900000.0,0.1923,24,1855000.0
CB150X STD,35875000.0,6900000.0,0.1923,30,1578000.0
CB150X STD,35875000.0,6900000.0,0.1923,36,1407000.0
CB150X STD,35875000.0,7000000.0,0.1951,12,3228000.0
CB150X STD,35875000.0,7000000.0,0.1951,18,2331000.0
CB150X STD,35875000.0,7000000.0,0.1951,24,1850000.0
CB150X STD,35875000.0,7000000.0,0.1951,30,1574000.0
CB150X STD,35875000.0,7000000.0,0.1951,36,1403000.0
CB150X STD,35875000.0,7100000.0,0.1979,12,3218000.0
CB150X STD,35875000.0,7100000.0,0.1979,18,2324000.0
CB150X STD,35875000.0,7100000.0,0.1979,24,1845000.0
CB150X STD,35875000.0,7100000.0,0.1979,30,1570000.0
CB150X STD,35875000.0,7100000.0,0.1979,36,1399000.0
CB150X STD,35875000.0,7200000.0,0.2007,12,3208000.0
CB150X STD,35875000.0,7200000.0,0.2007,18,2317000.0
CB150X STD,35875000.0,7200000.0,0.2007,24,1840000.0
CB150X STD,35875000.0,7200000.0,0.2007,30,1566000.0
CB150X STD,35875000.0,7200000.0,0.2007,36,1395000.0
CB150X STD,35875000.0,7300000.0,0.2035,12,3198000.0
CB150X STD,35875000.0,7300000.0,0.2035,18,2310000.0
CB150X STD,35875000.0,7300000.0,0.2035,24,1835000.0
CB150X STD,35875000.0,7300000.0,0.2035,30,1562000.0
CB150X STD,35875000.0,7300000.0,0.2035,36,1391000.0
CB150X STD,35875000.0,7400000.0,0.2063,12,3188000.0
CB150X STD,35875000.0,7400000.0,0.2063,18,2303000.0
CB150X STD,35875000.0,7400000.0,0.2063,24,1830000.0
CB150X STD,35875000.0,7400000.0,0.2063,30,1558000.0
CB150X STD,35875000.0,7400000.0,0.2063,36,1387000.0
CB150X STD,35875000.0,7500000.0,0.2091,12,3178000.0
CB150X STD,35875000.0,7500000.0,0.2091,18,2296000.0
CB150X STD,35875000.0,7500000.0,0.2091,24,1825000.0
CB150X STD,35875000.0,7500000.0,0.2091,30,1554000.0
CB150X STD,35875000.0,7500000.0,0.2091,36,1383000.0
CB150X STD,35875000.0,7600000.0,0.2118,12,3168000.0
CB150X STD,35875000.0,7600000.0,0.2118,18,2289000.0
CB150X STD,35875000.0,7600000.0,0.2118,24,1820000.0
CB150X STD,35875000.0,7600000.0,0.2118,30,1550000.0
CB150X STD,35875000.0,7600000.0,0.2118,36,1379000.0
CB150X STD,35875000.0,7700000.0,0.2146,12,3158000.0
CB150X STD,35875000.0,7700000.0,0.2146,18,2282000.0
CB150X STD,35875000.0,7700000.0,0.2146,24,1815000.0
CB150X STD,35875000.0,7700000.0,0.2146,30,1546000.0
CB150X STD,35875000.0,7700000.0,0.2146,36,1375000.0
CB150X STD,35875000.0,7800000.0,0.2174,12,3148000.0
CB150X STD,35875000.0,7800000.0,0.2174,18,2275000.0
CB150X STD,35875000.0,7800000.0,0.2174,24,1810000.0
CB150X STD,35875000.0,7800000.0,0.2174,30,1542000.0
CB150X STD,35875000.0,7800000.0,0.2174,36,1371000.0
CB150X STD,35875000.0,7900000.0,0.2202,12,3138000.0
CB150X STD,35875000.0,7900000.0,0.2202,18,2268000.0
CB150X STD,35875000.0,7900000.0,0.2202,24,1805000.0
CB150X STD,35875000.0,7900000.0,0.2202,30,1538000.0
CB150X STD,35875000.0,7900000.0,0.2202,36,1367000.0
CB150X STD,35875000.0,8000000.0,0.223,12,3128000.0
CB150X STD,35875000.0,8000000.0,0.223,18,2261000.0
CB150X STD,35875000.0,8000000.0,0.223,24,1800000.0
CB150X STD,35875000.0,8000000.0,0.223,30,1534000.0
CB150X STD,35875000.0,8000000.0,0.223,36,1363000.0
CB150X STD,35875000.0,8100000.0,0.2258,12,3118000.0
CB150X STD,35875000.0,8100000.0,0.2258,18,2254000.0
CB150X STD,35875000.0,8100000.0,0.2258,24,1795000.0
CB150X STD,35875000.0,8100000.0,0.2258,30,1530000.0
CB150X STD,35875000.0,8100000.0,0.2258,36,1359000.0
CB150X STD,35875000.0,8200000.0,0.2286,12,3108000.0
CB150X STD,35875000.0,8200000.0,0.2286,18,2247000.0
CB150X STD,35875000.0,8200000.0,0.2286,24,1790000.0
CB150X STD,35875000.0,8200000.0,0.2286,30,1526000.0
CB150X STD,35875000.0,8200000.0,0.2286,36,1355000.0
CB150X STD,35875000.0,8300000.0,0.2314,12,3098000.0
CB150X STD,35875000.0,8300000.0,0.2314,18,2240000.0
CB150X STD,35875000.0,8300000.0,0.2314,24,1785000.0
CB150X STD,35875000.0,8300000.0,0.2314,30,1522000.0
CB150X STD,35875000.0,8300000.0,0.2314,36,1351000.0
CB150X STD,35875000.0,8400000.0,0.2341,12,3088000.0
CB150X STD,35875000.0,8400000.0,0.2341,18,2233000.0
CB150X STD,35875000.0,8400000.0,0.2341,24,1780000.0
CB150X STD,35875000.0,8400000.0,0.2341,30,1518000.0
CB150X STD,35875000.0,8400000.0,0.2341,36,1347000.0
CB150X STD,35875000.0,8500000.0,0.2369,12,3078000.0
CB150X STD,35875000.0,8500000.0,0.2369,18,2226000.0
CB150X STD,35875000.0,8500000.0,0.2369,24,1775000.0
CB150X STD,35875000.0,8500000.0,0.2369,30,1514000.0
CB150X STD,35875000.0,8500000.0,0.2369,36,1343000.0
CB150X STD,35875000.0,8600000.0,0.2397,12,3068000.0
CB150X STD,35875000.0,8600000.0,0.2397,18,2219000.0
CB150X STD,35875000.0,8600000.0,0.2397,24,1770000.0
CB150X STD,35875000.0,8600000.0,0.2397,30,1510000.0
CB150X STD,35875000.0,8600000.0,0.2397,36,1339000.0
CB150X STD,35875000.0,8700000.0,0.2425,12,3058000.0
CB150X STD,35875000.0,8700000.0,0.2425,18,2212000.0
CB150X STD,35875000.0,8700000.0,0.2425,24,1765000.0
CB150X STD,35875000.0,8700000.0,0.2425,30,1506000.0
CB150X STD,35875000.0,8700000.0,0.2425,36,1335000.0
CB150X STD,35875000.0,8800000.0,0.2453,12,3048000.0
CB150X STD,35875000.0,8800000.0,0.2453,18,2205000.0
CB150X STD,35875000.0,8800000.0,0.2453,24,1760000.0
CB150X STD,35875000.0,8800000.0,0.2453,30,1502000.0
CB150X STD,35875000.0,8800000.0,0.2453,36,1331000.0
CB150X STD,35875000.0,8900000.0,0.2481,12,3038000.0
CB150X STD,35875000.0,8900000.0,0.2481,18,2198000.0
CB150X STD,35875000.0,8900000.0,0.2481,24,1755000.0
CB150X STD,35875000.0,8900000.0,0.2481,30,1498000.0
CB150X STD,35875000.0,8900000.0,0.2481,36,1327000.0
CB150X STD,35875000.0,9000000.0,0.2509,12,3028000.0
CB150X STD,35875000.0,9000000.0,0.2509,18,2191000.0
CB150X STD,35875000.0,9000000.0,0.2509,24,1750000.0
CB150X STD,35875000.0,9000000.0,0.2509,30,1494000.0
CB150X STD,35875000.0,9000000.0,0.2509,36,1323000.0
CB150X STD,35875000.0,9100000.0,0.2537,12,3018000.0
CB150X STD,35875000.0,9100000.0,0.2537,18,2184000.0
CB150X STD,35875000.0,9100000.0,0.2537,24,1745000.0
CB150X STD,35875000.0,9100000.0,0.2537,30,1490000.0
CB150X STD,35875000.0,9100000.0,0.2537,36,1319000.0
CB150X STD,35875000.0,9200000.0,0.2564,12,3008000.0
CB150X STD,35875000.0,9200000.0,0.2564,18,2177000.0
CB150X STD,35875000.0,9200000.0,0.2564,24,1740000.0
CB150X STD,35875000.0,9200000.0,0.2564,30,1486000.0
CB150X STD,35875000.0,9200000.0,0.2564,36,1315000.0
CB150X STD,35875000.0,9300000.0,0.2592,12,2998000.0
CB150X STD,35875000.0,9300000.0,0.2592,18,2170000.0
CB150X STD,35875000.0,9300000.0,0.2592,24,1735000.0
CB150X STD,35875000.0,9300000.0,0.2592,30,1482000.0
CB150X STD,35875000.0,9300000.0,0.2592,36,1311000.0
CB150X STD,35875000.0,9400000.0,0.262,12,2988000.0
CB150X STD,35875000.0,9400000.0,0.262,18,2163000.0
CB150X STD,35875000.0,9400000.0,0.262,24,1730000.0
CB150X STD,35875000.0,9400000.0,0.262,30,1478000.0
CB150X STD,35875000.0,9400000.0,0.262,36,1307000.0
CB150X STD,35875000.0,9500000.0,0.2648,12,2978000.0
CB150X STD,35875000.0,9500000.0,0.2648,18,2156000.0
CB150X STD,35875000.0,9500000.0,0.2648,24,1725000.0
CB150X STD,35875000.0,9500000.0,0.2648,30,1474000.0
CB150X STD,35875000.0,9500000.0,0.2648,36,1303000.0
CB150X STD,35875000.0,9600000.0,0.2676,12,2968000.0
CB150X STD,35875000.0,9600000.0,0.2676,18,2149000.0
CB150X STD,35875000.0,9600000.0,0.2676,24,1720000.0
CB150X STD,35875000.0,9600000.0,0.2676,30,1470000.0
CB150X STD,35875000.0,9600000.0,0.2676,36,1299000.0
CB150X STD,35875000.0,9700000.0,0.2704,12,2958000.0
CB150X STD,35875000.0,9700000.0,0.2704,18,2142000.0
CB150X STD,35875000.0,9700000.0,0.2704,24,1715000.0
CB150X STD,35875000.0,9700000.0,0.2704,30,1466000.0
CB150X STD,35875000.0,9700000.0,0.2704,36,1295000.0
CB150X STD,35875000.0,9800000.0,0.2732,12,2948000.0
CB150X STD,35875000.0,9800000.0,0.2732,18,2135000.0
CB150X STD,35875000.0,9800000.0,0.2732,24,1710000.0
CB150X STD,35875000.0,9800000.0,0.2732,30,1462000.0
CB150X STD,35875000.0,9800000.0,0.2732,36,1291000.0
CB150X STD,35875000.0,9900000.0,0.276,12,2938000.0
CB150X STD,35875000.0,9900000.0,0.276,18,2128000.0
CB150X STD,35875000.0,9900000.0,0.276,24,1705000.0
CB150X STD,35875000.0,9900000.0,0.276,30,1458000.0
CB150X STD,35875000.0,9900000.0,0.276,36,1287000.0
CB150X STD,35875000.0,10000000.0,0.2787,12,2928000.0
CB150X STD,35875000.0,10000000.0,0.2787,18,2121000.0
CB150X STD,35875000.0,10000000.0,0.2787,24,1700000.0
CB150X STD,35875000.0,10000000.0,0.2787,30,1454000.0
CB150X STD,35875000.0,10000000.0,0.2787,36,1283000.0
CB150X STD,35875000.0,10100000.0,0.2815,12,2918000.0
CB150X STD,35875000.0,10100000.0,0.2815,18,2114000.0
CB150X STD,35875000.0,10100000.0,0.2815,24,1695000.0
CB150X STD,35875000.0,10100000.0,0.2815,30,1450000.0
CB150X STD,35875000.0,10100000.0,0.2815,36,1279000.0
CB150X STD,35875000.0,10200000.0,0.2843,12,2908000.0
CB150X STD,35875000.0,10200000.0,0.2843,18,2107000.0
CB150X STD,35875000.0,10200000.0,0.2843,24,1690000.0
CB150X STD,35875000.0,10200000.0,0.2843,30,1446000.0
CB150X STD,35875000.0,10200000.0,0.2843,36,1275000.0
CB150X STD,35875000.0,10300000.0,0.2871,12,2898000.0
CB150X STD,35875000.0,10300000.0,0.2871,18,2100000.0
CB150X STD,35875000.0,10300000.0,0.2871,24,1685000.0
CB150X STD,35875000.0,10300000.0,0.2871,30,1442000.0
CB150X STD,35875000.0,10300000.0,0.2871,36,1271000.0
CB150X STD,35875000.0,10400000.0,0.2899,12,2888000.0
CB150X STD,35875000.0,10400000.0,0.2899,18,2093000.0
CB150X STD,35875000.0,10400000.0,0.2899,24,1680000.0
CB150X STD,35875000.0,10400000.0,0.2899,30,1438000.0
CB150X STD,35875000.0,10400000.0,0.2899,36,1267000.0
CB150X STD,35875000.0,10500000.0,0.2927,12,2878000.0
CB150X STD,35875000.0,10500000.0,0.2927,18,2086000.0
CB150X STD,35875000.0,10500000.0,0.2927,24,1675000.0
CB150X STD,35875000.0,10500000.0,0.2927,30,1434000.0
CB150X STD,35875000.0,10500000.0,0.2927,36,1263000.0
CB150X STD,35875000.0,10600000.0,0.2955,12,2868000.0
CB150X STD,35875000.0,10600000.0,0.2955,18,2079000.0
CB150X STD,35875000.0,10600000.0,0.2955,24,1670000.0
CB150X STD,35875000.0,10600000.0,0.2955,30,1430000.0
CB150X STD,35875000.0,10600000.0,0.2955,36,1259000.0
CB150X STD,35875000.0,10700000.0,0.2983,12,2858000.0
CB150X STD,35875000.0,10700000.0,0.2983,18,2072000.0
CB150X STD,35875000.0,10700000.0,0.2983,24,1665000.0
CB150X STD,35875000.0,10700000.0,0.2983,30,1426000.0
CB150X STD,35875000.0,10700000.0,0.2983,36,1255000.0
CB150X STD,35875000.0,10800000.0,0.301,12,2848000.0
CB150X STD,35875000.0,10800000.0,0.301,18,2065000.0
CB150X STD,35875000.0,10800000.0,0.301,24,1660000.0
CB150X STD,35875000.0,10800000.0,0.301,30,1422000.0
CB150X STD,35875000.0,10800000.0,0.301,36,1251000.0
CB150X STD,35875000.0,10900000.0,0.3038,12,2838000.0
CB150X STD,35875000.0,10900000.0,0.3038,18,2058000.0
CB150X STD,35875000.0,10900000.0,0.3038,24,1655000.0
CB150X STD,35875000.0,10900000.0,0.3038,30,1418000.0
CB150X STD,35875000.0,10900000.0,0.3038,36,1247000.0
CB150X STD,35875000.0,11000000.0,0.3066,12,2828000.0
CB150X STD,35875000.0,11000000.0,0.3066,18,2051000.0
CB150X STD,35875000.0,11000000.0,0.3066,24,1650000.0
CB150X STD,35875000.0,11000000.0,0.3066,30,1414000.0
CB150X STD,35875000.0,11000000.0,0.3066,36,1243000.0
CB150X STD,35875000.0,11100000.0,0.3094,12,2818000.0
CB150X STD,35875000.0,11100000.0,0.3094,18,2044000.0
CB150X STD,35875000.0,11100000.0,0.3094,24,1645000.0
CB150X STD,35875000.0,11100000.0,0.3094,30,1410000.0
CB150X STD,35875000.0,11100000.0,0.3094,36,1239000.0
CB150X STD,35875000.0,11200000.0,0.3122,12,2808000.0
CB150X STD,35875000.0,11200000.0,0.3122,18,2037000.0
CB150X STD,35875000.0,11200000.0,0.3122,24,1640000.0
CB150X STD,35875000.0,11200000.0,0.3122,30,1406000.0
CB150X STD,35875000.0,11200000.0,0.3122,36,1235000.0
CB150X STD,35875000.0,11300000.0,0.315,12,2798000.0
CB150X STD,35875000.0,11300000.0,0.315,18,2030000.0
CB150X STD,35875000.0,11300000.0,0.315,24,1635000.0
CB150X STD,35875000.0,11300000.0,0.315,30,1402000.0
CB150X STD,35875000.0,11300000.0,0.315,36,1231000.0
CB150X STD,35875000.0,11400000.0,0.3178,12,2788000.0
CB150X STD,35875000.0,11400000.0,0.3178,18,2023000.0
CB150X STD,35875000.0,11400000.0,0.3178,24,1630000.0
CB150X STD,35875000.0,11400000.0,0.3178,30,1398000.0
CB150X STD,35875000.0,11400000.0,0.3178,36,1227000.0
CB150X STD,35875000.0,11500000.0,0.3206,12,2778000.0
CB150X STD,35875000.0,11500000.0,0.3206,18,2016000.0
CB150X STD,35875000.0,11500000.0,0.3206,24,1625000.0
CB150X STD,35875000.0,11500000.0,0.3206,30,1394000.0
CB150X STD,35875000.0,11500000.0,0.3206,36,1223000.0
CB150X STD,35875000.0,11600000.0,0.3233,12,2768000.0
CB150X STD,35875000.0,11600000.0,0.3233,18,2009000.0
CB150X STD,35875000.0,11600000.0,0.3233,24,1620000.0
CB150X STD,35875000.0,11600000.0,0.3233,30,1390000.0
CB150X STD,35875000.0,11600000.0,0.3233,36,1219000.0
CB150X STD,35875000.0,11700000.0,0.3261,12,2758000.0
CB150X STD,35875000.0,11700000.0,0.3261,18,2002000.0
CB150X STD,35875000.0,11700000.0,0.3261,24,1615000.0
CB150X STD,35875000.0,11700000.0,0.3261,30,1386000.0
CB150X STD,35875000.0,11700000.0,0.3261,36,1215000.0
CB150X STD,35875000.0,11800000.0,0.3289,12,2748000.0
CB150X STD,35875000.0,11800000.0,0.3289,18,1995000.0
CB150X STD,35875000.0,11800000.0,0.3289,24,1610000.0
CB150X STD,35875000.0,11800000.0,0.3289,30,1382000.0
CB150X STD,35875000.0,11800000.0,0.3289,36,1211000.0
CB150X STD,35875000.0,11900000.0,0.3317,12,2738000.0
CB150X STD,35875000.0,11900000.0,0.3317,18,1988000.0
CB150X STD,35875000.0,11900000.0,0.3317,24,1605000.0
CB150X STD,35875000.0,11900000.0,0.3317,30,1378000.0
CB150X STD,35875000.0,11900000.0,0.3317,36,1207000.0
CB150X STD,35875000.0,12000000.0,0.3345,12,2728000.0
CB150X STD,35875000.0,12000000.0,0.3345,18,1981000.0
CB150X STD,35875000.0,12000000.0,0.3345,24,1600000.0
CB150X STD,35875000.0,12000000.0,0.3345,30,1374000.0
CB150X STD,35875000.0,12000000.0,0.3345,36,1203000.0
CB150X STD,35875000.0,12100000.0,0.3373,12,2718000.0
CB150X STD,35875000.0,12100000.0,0.3373,18,1974000.0
CB150X STD,35875000.0,12100000.0,0.3373,24,1595000.0
CB150X STD,35875000.0,12100000.0,0.3373,30,1370000.0
CB150X STD,35875000.0,12100000.0,0.3373,36,1199000.0
CB150X STD,35875000.0,12200000.0,0.3401,12,2708000.0
CB150X STD,35875000.0,12200000.0,0.3401,18,1967000.0
CB150X STD,35875000.0,12200000.0,0.3401,24,1590000.0
CB150X STD,35875000.0,12200000.0,0.3401,30,1366000.0
CB150X STD,35875000.0,12200000.0,0.3401,36,1195000.0
CB150X STD,35875000.0,12300000.0,0.3429,12,2698000.0
CB150X STD,35875000.0,12300000.0,0.3429,18,1960000.0
CB150X STD,35875000.0,12300000.0,0.3429,24,1585000.0
CB150X STD,35875000.0,12300000.0,0.3429,30,1362000.0
CB150X STD,35875000.0,12300000.0,0.3429,36,1191000.0
CB150X STD,35875000.0,12400000.0,0.3456,12,2688000.0
CB150X STD,35875000.0,12400000.0,0.3456,18,1953000.0
CB150X STD,35875000.0,12400000.0,0.3456,24,1580000.0
CB150X STD,35875000.0,12400000.0,0.3456,30,1358000.0
CB150X STD,35875000.0,12400000.0,0.3456,36,1187000.0
CB150X STD,35875000.0,12500000.0,0.3484,12,2678000.0
CB150X STD,35875000.0,12500000.0,0.3484,18,1946000.0
CB150X STD,35875000.0,12500000.0,0.3484,24,1575000.0
CB150X STD,35875000.0,12500000.0,0.3484,30,1354000.0
CB150X STD,35875000.0,12500000.0,0.3484,36,1183000.0
CB150X STD,35875000.0,12600000.0,0.3512,12,2668000.0
CB150X STD,35875000.0,12600000.0,0.3512,18,1939000.0
CB150X STD,35875000.0,12600000.0,0.3512,24,1570000.0
CB150X STD,35875000.0,12600000.0,0.3512,30,1350000.0
CB150X STD,35875000.0,12600000.0,0.3512,36,1179000.0
CB150X STD,35875000.0,12700000.0,0.354,12,2658000.0
CB150X STD,35875000.0,12700000.0,0.354,18,1932000.0
CB150X STD,35875000.0,12700000.0,0.354,24,1565000.0
CB150X STD,35875000.0,12700000.0,0.354,30,1346000.0
CB150X STD,35875000.0,12700000.0,0.354,36,1175000.0
CB150X STD,35875000.0,12800000.0,0.3568,12,2648000.0
CB150X STD,35875000.0,12800000.0,0.3568,18,1925000.0
CB150X STD,35875000.0,12800000.0,0.3568,24,1560000.0
CB150X STD,35875000.0,12800000.0,0.3568,30,1342000.0
CB150X STD,35875000.0,12800000.0,0.3568,36,1171000.0
CB150X STD,35875000.0,12900000.0,0.3596,12,2638000.0
CB150X STD,35875000.0,12900000.0,0.3596,18,1918000.0
CB150X STD,35875000.0,12900000.0,0.3596,24,1555000.0
CB150X STD,35875000.0,12900000.0,0.3596,30,1338000.0
CB150X STD,35875000.0,12900000.0,0.3596,36,1167000.0
CB150X STD,35875000.0,13000000.0,0.3624,12,2628000.0
CB150X STD,35875000.0,13000000.0,0.3624,18,1911000.0
CB150X STD,35875000.0,13000000.0,0.3624,24,1550000.0
CB150X STD,35875000.0,13000000.0,0.3624,30,1334000.0
CB150X STD,35875000.0,13000000.0,0.3624,36,1163000.0
CB150X STD,35875000.0,13100000.0,0.3652,12,2618000.0
CB150X STD,35875000.0,13100000.0,0.3652,18,1904000.0
CB150X STD,35875000.0,13100000.0,0.3652,24,1545000.0
CB150X STD,35875000.0,13100000.0,0.3652,30,1330000.0
CB150X STD,35875000.0,13100000.0,0.3652,36,1159000.0
CB150X STD,35875000.0,13200000.0,0.3679,12,2608000.0
CB150X STD,35875000.0,13200000.0,0.3679,18,1897000.0
CB150X STD,35875000.0,13200000.0,0.3679,24,1540000.0
CB150X STD,35875000.0,13200000.0,0.3679,30,1326000.0
CB150X STD,35875000.0,13200000.0,0.3679,36,1155000.0
CB150X STD,35875000.0,13300000.0,0.3707,12,2598000.0
CB150X STD,35875000.0,13300000.0,0.3707,18,1890000.0
CB150X STD,35875000.0,13300000.0,0.3707,24,1535000.0
CB150X STD,35875000.0,13300000.0,0.3707,30,1322000.0
CB150X STD,35875000.0,13300000.0,0.3707,36,1151000.0
CB150X STD,35875000.0,13400000.0,0.3735,12,2588000.0
CB150X STD,35875000.0,13400000.0,0.3735,18,1883000.0
CB150X STD,35875000.0,13400000.0,0.3735,24,1530000.0
CB150X STD,35875000.0,13400000.0,0.3735,30,1318000.0
CB150X STD,35875000.0,13400000.0,0.3735,36,1147000.0
CB150X STD,35875000.0,13500000.0,0.3763,12,2578000.0
CB150X STD,35875000.0,13500000.0,0.3763,18,1876000.0
CB150X STD,35875000.0,13500000.0,0.3763,24,1525000.0
CB150X STD,35875000.0,13500000.0,0.3763,30,1314000.0
CB150X STD,35875000.0,13500000.0,0.3763,36,1143000.0
CB150X STD,35875000.0,13600000.0,0.3791,12,2568000.0
CB150X STD,35875000.0,13600000.0,0.3791,18,1869000.0
CB150X STD,35875000.0,13600000.0,0.3791,24,1520000.0
CB150X STD,35875000.0,13600000.0,0.3791,30,1310000.0
CB150X STD,35875000.0,13600000.0,0.3791,36,1139000.0
CB150X STD,35875000.0,13700000.0,0.3819,12,2558000.0
CB150X STD,35875000.0,13700000.0,0.3819,18,1862000.0
CB150X STD,35875000.0,13700000.0,0.3819,24,1515000.0
CB150X STD,35875000.0,13700000.0,0.3819,30,1306000.0
CB150X STD,35875000.0,13700000.0,0.3819,36,1135000.0
CB150X STD,35875000.0,13800000.0,0.3847,12,2548000.0
CB150X STD,35875000.0,13800000.0,0.3847,18,1855000.0
CB150X STD,35875000.0,13800000.0,0.3847,24,1510000.0
CB150X STD,35875000.0,13800000.0,0.3847,30,1302000.0
CB150X STD,35875000.0,13800000.0,0.3847,36,1131000.0
CB150X STD,35875000.0,13900000.0,0.3875,12,2538000.0
CB150X STD,35875000.0,13900000.0,0.3875,18,1848000.0
CB150X STD,35875000.0,13900000.0,0.3875,24,1505000.0
CB150X STD,35875000.0,13900000.0,0.3875,30,1298000.0
CB150X STD,35875000.0,13900000.0,0.3875,36,1127000.0
CB150X STD,35875000.0,14000000.0,0.3902,12,2528000.0
CB150X STD,35875000.0,14000000.0,0.3902,18,1841000.0
CB150X STD,35875000.0,14000000.0,0.3902,24,1500000.0
CB150X STD,35875000.0,14000000.0,0.3902,30,1294000.0
CB150X STD,35875000.0,14000000.0,0.3902,36,1123000.0
CB150X STD,35875000.0,14100000.0,0.393,12,2518000.0
CB150X STD,35875000.0,14100000.0,0.393,18,1834000.0
CB150X STD,35875000.0,14100000.0,0.393,24,1495000.0
CB150X STD,35875000.0,14100000.0,0.393,30,1290000.0
CB150X STD,35875000.0,14100000.0,0.393,36,1119000.0
CB150X STD,35875000.0,14200000.0,0.3958,12,2508000.0
CB150X STD,35875000.0,14200000.0,0.3958,18,1827000.0
CB150X STD,35875000.0,14200000.0,0.3958,24,1490000.0
CB150X STD,35875000.0,14200000.0,0.3958,30,1286000.0
CB150X STD,35875000.0,14200000.0,0.3958,36,1115000.0
CB150X SE,36375000.0,3700000.0,0.1017,12,3638000.0
CB150X SE,36375000.0,3700000.0,0.1017,18,2618000.0
CB150X SE,36375000.0,3700000.0,0.1017,24,2053000.0
CB150X SE,36375000.0,3700000.0,0.1017,30,1736000.0
CB150X SE,36375000.0,3700000.0,0.1017,36,1567000.0
CB150X SE,36375000.0,3799999.9999999995,0.1045,12,3628000.0
CB150X SE,36375000.0,3799999.9999999995,0.1045,18,2611000.0
CB150X SE,36375000.0,3799999.9999999995,0.1045,24,2048000.0
CB150X SE,36375000.0,3799999.9999999995,0.1045,30,1732000.0
CB150X SE,36375000.0,3799999.9999999995,0.1045,36,1563000.0
CB150X SE,36375000.0,3899999.9999999995,0.1072,12,3618000.0
CB150X SE,36375000.0,3899999.9999999995,0.1072,18,2604000.0
CB150X SE,36375000.0,3899999.9999999995,0.1072,24,2043000.0
CB150X SE,36375000.0,3899999.9999999995,0.1072,30,1728000.0
CB150X SE,36375000.0,3899999.9999999995,0.1072,36,1559000.0
CB150X SE,36375000.0,3999999.9999999995,0.11,12,3608000.0
CB150X SE,36375000.0,3999999.9999999995,0.11,18,2597000.0
CB150X SE,36375000.0,3999999.9999999995,0.11,24,2038000.0
CB150X SE,36375000.0,3999999.9999999995,0.11,30,1724000.0
CB150X SE,36375000.0,3999999.9999999995,0.11,36,1555000.0
CB150X SE,36375000.0,4099999.9999999995,0.1127,12,3598000.0
CB150X SE,36375000.0,4099999.9999999995,0.1127,18,2590000.0
CB150X SE,36375000.0,4099999.9999999995,0.1127,24,2033000.0
CB150X SE,36375000.0,4099999.9999999995,0.1127,30,1720000.0
CB150X SE,36375000.0,4099999.9999999995,0.1127,36,1551000.0
CB150X SE,36375000.0,4200000.0,0.1155,12,3588000.0
CB150X SE,36375000.0,4200000.0,0.1155,18,2583000.0
CB150X SE,36375000.0,4200000.0,0.1155,24,2028000.0
CB150X SE,36375000.0,4200000.0,0.1155,30,1716000.0
CB150X SE,36375000.0,4200000.0,0.1155,36,1547000.0
CB150X SE,36375000.0,4300000.0,0.1182,12,3578000.0
CB150X SE,36375000.0,4300000.0,0.1182,18,2576000.0
CB150X SE,36375000.0,4300000.0,0.1182,24,2023000.0
CB150X SE,36375000.0,4300000.0,0.1182,30,1712000.0
CB150X SE,36375000.0,4300000.0,0.1182,36,1543000.0
CB150X SE,36375000.0,4400000.0,0.121,12,3568000.0
CB150X SE,36375000.0,4400000.0,0.121,18,2569000.0
CB150X SE,36375000.0,4400000.0,0.121,24,2018000.0
CB150X SE,36375000.0,4400000.0,0.121,30,1708000.0
CB150X SE,36375000.0,4400000.0,0.121,36,1539000.0
CB150X SE,36375000.0,4500000.0,0.1237,12,3558000.0
CB150X SE,36375000.0,4500000.0,0.1237,18,2562000.0
CB150X SE,36375000.0,4500000.0,0.1237,24,2013000.0
CB150X SE,36375000.0,4500000.0,0.1237,30,1704000.0
CB150X SE,36375000.0,4500000.0,0.1237,36,1535000.0
CB150X SE,36375000.0,4600000.0,0.1265,12,3548000.0
CB150X SE,36375000.0,4600000.0,0.1265,18,2555000.0
CB150X SE,36375000.0,4600000.0,0.1265,24,2008000.0
CB150X SE,36375000.0,4600000.0,0.1265,30,1700000.0
CB150X SE,36375000.0,4600000.0,0.1265,36,1531000.0
CB150X SE,36375000.0,4700000.0,0.1292,12,3538000.0
CB150X SE,36375000.0,4700000.0,0.1292,18,2548000.0
CB150X SE,36375000.0,4700000.0,0.1292,24,2003000.0
CB150X SE,36375000.0,4700000.0,0.1292,30,1696000.0
CB150X SE,36375000.0,4700000.0,0.1292,36,1527000.0
CB150X SE,36375000.0,4800000.0,0.132,12,3528000.0
CB150X SE,36375000.0,4800000.0,0.132,18,2541000.0
CB150X SE,36375000.0,4800000.0,0.132,24,1998000.0
CB150X SE,36375000.0,4800000.0,0.132,30,1692000.0
